temperatura,data
38.400000,1404791008.168101
38.600000,1404791009.175564
38.800000,1404791010.188316
39.000000,1404791011.195282
39.200000,1404791012.203249
39.400000,1404791013.210338
39.600000,1404791014.217383
39.800000,1404791015.230110
40.000000,1404791016.237170
40.200000,1404791017.244309
40.400000,1404791018.248822
40.600000,1404791019.259393
40.800000,1404791020.272311
41.000000,1404791021.279333
41.200000,1404791022.286431
41.400000,1404791023.290424
41.600000,1404791024.297579
41.800000,1404791025.311288
42.000000,1404791026.318306
42.200000,1404791027.327246
42.400000,1404791028.336292
42.600000,1404791029.344523
42.800000,1404791030.353954
43.000000,1404791031.361680
43.200000,1404791032.369273
43.400000,1404791033.373279
43.600000,1404791034.381414
43.800000,1404791035.394646
44.000000,1404791036.401801
44.200000,1404791037.408324
44.400000,1404791038.412214
44.600000,1404791039.419320
44.800000,1404791040.432534
45.000000,1404791041.441271
45.200000,1404791042.449407
45.400000,1404791043.455114
45.600000,1404791044.463069
45.800000,1404791045.478360
46.000000,1404791046.486234
46.200000,1404791047.493568
46.400000,1404791048.501971
46.600000,1404791049.509652
46.800000,1404791050.522603
47.000000,1404791051.531637
47.200000,1404791052.538086
47.400000,1404791053.542014
47.600000,1404791054.553017
47.800000,1404791055.572395
48.000000,1404791056.579135
48.200000,1404791057.586303
48.400000,1404791058.595283
48.600000,1404791059.604360
48.800000,1404791060.617427
49.000000,1404791061.625603
49.200000,1404791062.632827
49.400000,1404791063.642126
49.600000,1404791064.648684
49.800000,1404791065.662186
50.000000,1404791066.669993
50.200000,1404791067.679750
50.400000,1404791068.688667
50.600000,1404791069.696809
50.800000,1404791070.711233
51.000000,1404791071.720880
51.200000,1404791072.728623
51.400000,1404791073.736508
51.600000,1404791074.749231
51.800000,1404791075.771077
52.000000,1404791076.778857
52.200000,1404791077.787296
52.400000,1404791078.797339
52.600000,1404791079.806261
52.800000,1404791080.819824
53.000000,1404791081.826860
53.200000,1404791082.833936
53.400000,1404791083.841850
53.600000,1404791084.849288
53.800000,1404791085.861237
54.000000,1404791086.868130
54.200000,1404791087.875042
54.400000,1404791088.881559
54.600000,1404791089.889521
54.800000,1404791090.898281
55.000000,1404791091.905249
55.200000,1404791092.914037
55.400000,1404791093.921956
55.600000,1404791094.926305
55.800000,1404791095.938826
56.000000,1404791096.945876
56.200000,1404791097.952981
56.400000,1404791098.956905
56.600000,1404791099.963871
56.800000,1404791100.978425
57.000000,1404791101.986175
57.200000,1404791102.990112
57.400000,1404791103.998381
57.600000,1404791105.009167
57.800000,1404791106.022297
58.000000,1404791107.029278
58.200000,1404791108.037130
58.400000,1404791109.045031
58.600000,1404791110.052096
58.800000,1404791111.066285
59.000000,1404791112.073258
59.200000,1404791113.080620
59.400000,1404791114.087773
59.600000,1404791115.094699
59.800000,1404791116.108186
60.000000,1404791117.115171
60.200000,1404791118.122473
60.400000,1404791119.129600
60.600000,1404791120.136669
60.800000,1404791121.149952
61.000000,1404791122.157093
61.200000,1404791123.164050
61.400000,1404791124.172065
61.600000,1404791125.180155
61.800000,1404791126.196785
62.000000,1404791127.203811
62.200000,1404791128.210780
62.400000,1404791129.217676
62.600000,1404791130.224582
62.800000,1404791131.237830
63.000000,1404791132.245485
63.200000,1404791133.249854
63.400000,1404791134.258460
63.600000,1404791135.265493
63.800000,1404791136.278847
64.000000,1404791137.285928
64.200000,1404791138.293037
64.400000,1404791139.300182
64.600000,1404791140.307235
64.800000,1404791141.319948
65.000000,1404791142.327505
65.200000,1404791143.337950
65.400000,1404791144.350564
65.600000,1404791145.357549
65.800000,1404791146.365192
66.000000,1404791147.373169
66.200000,1404791148.380221
66.400000,1404791149.387029
66.600000,1404791150.394873
66.800000,1404791151.405178
67.000000,1404791152.412166
67.200000,1404791153.419320
67.400000,1404791154.426550
67.600000,1404791155.433587
67.800000,1404791156.446853
68.000000,1404791157.454684
68.200000,1404791158.461743
68.400000,1404791159.468745
68.600000,1404791160.476773
68.800000,1404791161.489802
69.000000,1404791162.496830
69.200000,1404791163.504489
69.400000,1404791164.513475
69.600000,1404791165.520438
69.800000,1404791166.533906
70.000000,1404791167.540965
70.200000,1404791168.548836
70.400000,1404791169.556828
70.600000,1404791170.561180
70.800000,1404791171.574070
71.000000,1404791172.580993
71.200000,1404791173.587941
71.400000,1404791174.595318
71.600000,1404791175.603101
71.800000,1404791176.609992
72.000000,1404791177.617160
72.200000,1404791178.624902
72.400000,1404791179.630849
72.600000,1404791180.638841
72.800000,1404791181.651905
73.000000,1404791182.659086
73.200000,1404791183.666078
73.400000,1404791184.670887
73.600000,1404791185.677907
73.800000,1404791186.690945
74.000000,1404791187.697570
74.200000,1404791188.706301
74.400000,1404791189.710423
74.600000,1404791190.718099
74.800000,1404791191.732277
75.000000,1404791192.736337
75.200000,1404791193.748612
75.400000,1404791194.755935
75.600000,1404791195.763054
75.800000,1404791196.779120
76.000000,1404791197.787602
76.200000,1404791198.795921
76.400000,1404791199.802097
76.600000,1404791200.809569
76.800000,1404791201.829744
77.000000,1404791202.836587
77.200000,1404791203.844015
77.400000,1404791204.851029
77.600000,1404791205.858024
77.800000,1404791206.871835
78.000000,1404791207.878857
78.200000,1404791208.886833
78.400000,1404791209.893894
78.600000,1404791210.902661
78.800000,1404791211.916755
79.000000,1404791212.925458
79.200000,1404791213.932655
79.400000,1404791214.939620
79.600000,1404791215.946620
79.800000,1404791216.953608
80.000000,1404791217.960789
80.200000,1404791218.967769
80.400000,1404791219.974775
80.600000,1404791220.982568
80.800000,1404791221.995921
81.000000,1404791223.002921
81.200000,1404791224.011188
81.400000,1404791225.018581
81.600000,1404791226.025809
81.800000,1404791227.040648
82.000000,1404791228.048155
82.200000,1404791229.056681
82.400000,1404791230.064232
82.600000,1404791231.072306
82.800000,1404791232.078987
83.000000,1404791233.100206
83.200000,1404791234.108426
83.400000,1404791235.115957
83.600000,1404791236.124348
83.800000,1404791237.138287
84.000000,1404791238.145341
84.200000,1404791239.154161
84.400000,1404791240.161004
84.600000,1404791241.165474
84.800000,1404791242.179628
85.000000,1404791243.187315
85.200000,1404791244.196155
85.400000,1404791245.203391
85.600000,1404791246.207993
85.800000,1404791247.221988
86.000000,1404791248.230420
86.200000,1404791249.241239
86.400000,1404791250.248712
86.600000,1404791251.253299
86.800000,1404791252.266878
87.000000,1404791253.275495
87.200000,1404791254.286150
87.400000,1404791255.294439
87.600000,1404791256.304306
87.800000,1404791257.324278
88.000000,1404791258.332178
88.200000,1404791259.342346
88.400000,1404791260.351824
88.600000,1404791261.359445
88.800000,1404791262.367854
89.000000,1404791263.375068
89.200000,1404791264.384598
89.400000,1404791265.392766
89.600000,1404791266.411314
89.800000,1404791267.426531
90.000000,1404791268.435898
90.200000,1404791269.442238
90.400000,1404791270.450108
90.600000,1404791271.459542
90.800000,1404791272.473076
91.000000,1404791273.481908
91.200000,1404791274.489106
91.400000,1404791275.498739
91.600000,1404791276.507217
91.800000,1404791277.522393
92.000000,1404791278.531464
92.200000,1404791279.540469
92.400000,1404791280.550136
92.600000,1404791281.557563
92.800000,1404791282.591989
93.000000,1404791283.599081
93.200000,1404791284.606669
93.400000,1404791285.610166
93.600000,1404791286.616458
93.800000,1404791287.631007
94.000000,1404791288.638991
94.200000,1404791289.645361
94.400000,1404791290.654745
94.600000,1404791291.662196
94.800000,1404791292.676035
95.000000,1404791293.690300
95.200000,1404791294.697518
95.400000,1404791295.707605
95.600000,1404791296.716896
95.800000,1404791297.730556
96.000000,1404791298.739587
96.200000,1404791299.748173
96.400000,1404791300.757383
96.600000,1404791301.765831
96.800000,1404791302.781300
97.000000,1404791303.790086
97.200000,1404791304.802031
97.400000,1404791305.810745
97.600000,1404791306.818417
97.800000,1404791307.832141
98.000000,1404791308.839485
98.200000,1404791309.848430
98.400000,1404791310.857756
98.600000,1404791311.870427
98.800000,1404791312.884962
99.000000,1404791313.894094
99.200000,1404791314.901338
99.400000,1404791315.908869
99.600000,1404791316.919256
99.800000,1404791317.929043
100.000000,1404791318.936211
100.200000,1404791319.944608
100.400000,1404791320.953134
100.600000,1404791321.961496
100.800000,1404791322.974256
101.000000,1404791323.981281
101.200000,1404791324.987906
101.400000,1404791325.994740
101.600000,1404791327.003921
101.800000,1404791328.010405
102.000000,1404791329.018561
102.200000,1404791330.025477
102.400000,1404791331.033281
102.600000,1404791332.040375
102.800000,1404791333.053445
103.000000,1404791334.067369
103.200000,1404791335.075955
103.400000,1404791336.082642
103.600000,1404791337.090175
103.800000,1404791338.101358
104.000000,1404791339.110688
104.200000,1404791340.119409
104.400000,1404791341.126427
104.600000,1404791342.130412
104.800000,1404791343.138164
105.000000,1404791344.148403
105.200000,1404791345.156400
105.400000,1404791346.167308
105.600000,1404791347.174386
105.800000,1404791348.181558
106.000000,1404791349.194437
106.200000,1404791350.201378
106.400000,1404791351.211121
106.600000,1404791352.218439
106.800000,1404791353.226523
107.000000,1404791354.239821
107.200000,1404791355.247095
107.400000,1404791356.256431
107.600000,1404791357.266082
107.800000,1404791358.273125
108.000000,1404791359.285920
108.200000,1404791360.292445
108.400000,1404791361.299401
108.600000,1404791362.307438
108.800000,1404791363.315088
109.000000,1404791364.327465
109.200000,1404791365.333805
109.400000,1404791366.340722
109.600000,1404791367.347674
109.800000,1404791368.354472
110.000000,1404791369.361332
110.200000,1404791370.368638
110.400000,1404791371.375776
110.600000,1404791372.382473
110.800000,1404791373.389659
111.000000,1404791374.402364
111.200000,1404791375.406229
111.400000,1404791376.413930
111.600000,1404791377.420472
111.800000,1404791378.427628
20.200000,1404791467.150893
20.400000,1404791468.168341
20.600000,1404791469.172657
20.800000,1404791470.179656
21.000000,1404791471.186951
21.200000,1404791472.192382
21.400000,1404791473.201427
21.600000,1404791474.208438
21.800000,1404791475.215491
22.000000,1404791476.222907
22.200000,1404791477.226823
22.400000,1404791478.239588
22.600000,1404791479.246634
22.800000,1404791480.253751
23.000000,1404791481.262990
23.200000,1404791482.270032
23.400000,1404791483.278306
23.600000,1404791484.285891
23.800000,1404791485.292935
24.000000,1404791486.300893
24.200000,1404791487.304771
24.400000,1404791488.312622
24.600000,1404791489.319668
24.800000,1404791490.326203
25.000000,1404791491.334689
25.200000,1404791492.341972
25.400000,1404791493.346784
25.600000,1404791494.355388
25.800000,1404791495.363392
26.000000,1404791496.371006
26.200000,1404791497.378893
26.400000,1404791498.386180
26.600000,1404791499.400233
26.800000,1404791500.407161
27.000000,1404791501.417762
27.200000,1404791502.425189
27.400000,1404791503.432524
27.600000,1404791504.446015
27.800000,1404791505.454429
28.000000,1404791506.461534
28.200000,1404791507.468535
28.400000,1404791508.479467
28.600000,1404791509.492946
28.800000,1404791510.500095
29.000000,1404791511.507687
29.200000,1404791512.516012
29.400000,1404791513.523308
29.600000,1404791514.536667
29.800000,1404791515.543649
30.000000,1404791516.551540
30.200000,1404791517.558593
30.400000,1404791518.566697
30.600000,1404791519.580820
30.800000,1404791520.587896
31.000000,1404791521.591853
31.200000,1404791522.599545
31.400000,1404791523.609455
31.600000,1404791524.622577
31.800000,1404791525.630256
32.000000,1404791526.637289
32.200000,1404791527.643850
32.400000,1404791528.651377
32.600000,1404791529.664813
32.800000,1404791530.671833
33.000000,1404791531.675861
33.200000,1404791532.683794
33.400000,1404791533.692120
33.600000,1404791534.706692
33.800000,1404791535.714132
34.000000,1404791536.718152
34.200000,1404791537.725816
34.400000,1404791538.732935
34.600000,1404791539.745759
34.800000,1404791540.752728
35.000000,1404791541.756652
35.200000,1404791542.763351
35.400000,1404791543.775367
35.600000,1404791544.791107
35.800000,1404791545.798786
36.000000,1404791546.802678
36.200000,1404791547.810596
36.400000,1404791548.819299
36.600000,1404791549.832782
36.800000,1404791550.841411
37.000000,1404791551.848408
37.200000,1404791552.850980
37.400000,1404791553.858024
37.600000,1404791554.871845
37.800000,1404791555.878389
38.000000,1404791556.882320
38.200000,1404791557.889321
38.400000,1404791558.896426
38.600000,1404791559.910179
38.800000,1404791560.918469
39.000000,1404791561.922407
39.200000,1404791562.929538
39.400000,1404791563.936488
39.600000,1404791564.944808
39.800000,1404791565.951878
40.000000,1404791566.955812
40.200000,1404791567.962899
40.400000,1404791568.971043
40.600000,1404791569.978301
40.800000,1404791570.992275
41.000000,1404791571.996186
41.200000,1404791573.004418
41.400000,1404791574.011591
41.600000,1404791575.018875
41.800000,1404791576.025678
42.000000,1404791577.029623
42.200000,1404791578.036486
42.400000,1404791579.040683
42.600000,1404791580.045128
42.800000,1404791581.058159
43.000000,1404791582.065199
43.200000,1404791583.072224
43.400000,1404791584.082133
43.600000,1404791585.086542
43.800000,1404791586.100360
44.000000,1404791587.107818
44.200000,1404791588.115797
44.400000,1404791589.123287
44.600000,1404791590.128317
44.800000,1404791591.142112
45.000000,1404791592.149287
45.200000,1404791593.157658
45.400000,1404791594.164095
45.600000,1404791595.168016
45.800000,1404791596.179208
46.000000,1404791597.186267
46.200000,1404791598.193636
46.400000,1404791599.200344
46.600000,1404791600.204553
46.800000,1404791601.218291
47.000000,1404791602.226001
47.200000,1404791603.233063
47.400000,1404791604.241151
47.600000,1404791605.244828
47.800000,1404791606.257607
48.000000,1404791607.267478
48.200000,1404791608.274399
48.400000,1404791609.282007
48.600000,1404791610.286486
48.800000,1404791611.300101
49.000000,1404791612.308677
49.200000,1404791613.315311
49.400000,1404791614.322503
49.600000,1404791615.326540
49.800000,1404791616.341372
50.000000,1404791617.350959
50.200000,1404791618.357703
50.400000,1404791619.365165
50.600000,1404791620.377131
50.800000,1404791621.399854
51.000000,1404791622.406979
51.200000,1404791623.414439
51.400000,1404791624.422157
51.600000,1404791625.432199
51.800000,1404791626.445487
52.000000,1404791627.453269
52.200000,1404791628.460752
52.400000,1404791629.470247
52.600000,1404791630.477472
52.800000,1404791631.494270
53.000000,1404791632.505653
53.200000,1404791633.517200
53.400000,1404791634.525500
53.600000,1404791635.536765
53.800000,1404791636.554343
54.000000,1404791637.563988
54.200000,1404791638.572319
54.400000,1404791639.582159
54.600000,1404791640.590504
54.800000,1404791641.613852
55.000000,1404791642.622385
55.200000,1404791643.630335
55.400000,1404791644.638149
55.600000,1404791645.642164
55.800000,1404791646.814602
56.000000,1404791647.818414
56.200000,1404791648.826099
56.400000,1404791649.833607
56.600000,1404791650.840745
56.800000,1404791651.854398
57.000000,1404791652.862288
57.200000,1404791653.869582
57.400000,1404791654.881276
57.600000,1404791655.889400
57.800000,1404791656.902743
58.000000,1404791657.912245
58.200000,1404791658.918715
58.400000,1404791659.929277
58.600000,1404791660.941519
58.800000,1404791661.956924
59.000000,1404791662.964762
59.200000,1404791663.974766
59.400000,1404791664.982484
59.600000,1404791665.990357
59.800000,1404791667.003964
60.000000,1404791668.012176
60.200000,1404791669.020510
60.400000,1404791670.031310
60.600000,1404791671.039918
60.800000,1404791672.054216
61.000000,1404791673.062777
61.200000,1404791674.070924
61.400000,1404791675.080239
61.600000,1404791676.089912
61.800000,1404791677.104082
62.000000,1404791678.113228
62.200000,1404791679.121753
62.400000,1404791680.132280
62.600000,1404791681.140055
62.800000,1404791682.147138
63.000000,1404791683.156367
63.200000,1404791684.165340
63.400000,1404791685.174920
63.600000,1404791686.188171
63.800000,1404791687.203052
64.000000,1404791688.211179
64.200000,1404791689.222476
64.400000,1404791690.231596
64.600000,1404791691.240299
64.800000,1404791692.256855
65.000000,1404791693.266211
65.200000,1404791694.276651
65.400000,1404791695.285285
65.600000,1404791696.294234
65.800000,1404791697.311162
66.000000,1404791698.319342
66.200000,1404791699.326349
66.400000,1404791700.337744
66.600000,1404791701.346933
66.800000,1404791702.351000
67.000000,1404791703.358028
67.200000,1404791704.365707
67.400000,1404791705.377669
67.600000,1404791706.386030
67.800000,1404791707.399947
68.000000,1404791708.406972
68.200000,1404791709.415373
68.400000,1404791710.422366
68.600000,1404791711.429172
68.800000,1404791712.442272
69.000000,1404791713.449239
69.200000,1404791714.457218
69.400000,1404791715.464625
69.600000,1404791716.471591
69.800000,1404791717.480952
70.000000,1404791718.488110
70.200000,1404791719.495455
70.400000,1404791720.502431
70.600000,1404791721.509616
70.800000,1404791722.518243
71.000000,1404791723.525614
71.200000,1404791724.532667
71.400000,1404791725.539678
71.600000,1404791726.546833
71.800000,1404791727.553737
72.000000,1404791728.560760
72.200000,1404791729.567815
72.400000,1404791730.574830
72.600000,1404791731.582115
72.800000,1404791732.589243
73.000000,1404791733.596545
73.200000,1404791734.604779
73.400000,1404791735.611810
73.600000,1404791736.620050
73.800000,1404791737.626436
74.000000,1404791738.633556
74.200000,1404791739.641229
74.400000,1404791740.645829
74.600000,1404791741.652818
74.800000,1404791742.660102
75.000000,1404791743.673490
75.200000,1404791744.683454
75.400000,1404791745.687386
75.600000,1404791746.694342
75.800000,1404791747.701161
76.000000,1404791748.714402
76.200000,1404791749.722134
76.400000,1404791750.730404
76.600000,1404791751.738359
76.800000,1404791752.745406
77.000000,1404791753.753399
77.200000,1404791754.760675
77.400000,1404791755.764873
77.600000,1404791756.771964
77.800000,1404791757.779181
78.000000,1404791758.786501
78.200000,1404791759.794402
78.400000,1404791760.801026
78.600000,1404791761.810579
78.800000,1404791762.814459
79.000000,1404791763.822372
79.200000,1404791764.829402
79.400000,1404791765.836417
79.600000,1404791766.843665
79.800000,1404791767.850569
80.000000,1404791768.857965
80.200000,1404791769.865077
80.400000,1404791770.871996
80.600000,1404791771.880541
80.800000,1404791772.887488
81.000000,1404791773.894619
81.200000,1404791774.901674
81.400000,1404791775.908143
81.600000,1404791776.915623
81.800000,1404791777.922667
82.000000,1404791778.929738
82.200000,1404791779.937158
82.400000,1404791780.944280
82.600000,1404791781.951296
82.800000,1404791782.961015
83.000000,1404791783.968118
83.200000,1404791784.975209
83.400000,1404791785.982454
83.600000,1404791786.990420
83.800000,1404791787.999332
84.000000,1404791789.006547
84.200000,1404791790.013661
84.400000,1404791791.018227
84.600000,1404791792.020810
84.800000,1404791793.024744
85.000000,1404791794.031727
85.200000,1404791795.038850
85.400000,1404791796.051552
85.600000,1404791797.055057
85.800000,1404791798.062462
86.000000,1404791799.070380
86.200000,1404791800.078374
86.400000,1404791801.091186
86.600000,1404791802.098212
86.800000,1404791803.105424
87.000000,1404791804.113307
87.200000,1404791805.121287
87.400000,1404791806.134305
87.600000,1404791807.143856
87.800000,1404791808.151361
88.000000,1404791809.158327
88.200000,1404791810.165389
88.400000,1404791811.175120
88.600000,1404791812.182270
88.800000,1404791813.189401
89.000000,1404791814.197347
89.200000,1404791815.204724
89.400000,1404791816.213887
89.600000,1404791817.220866
89.800000,1404791818.227935
90.000000,1404791819.235259
90.200000,1404791820.242267
90.400000,1404791821.251543
90.600000,1404791822.258677
90.800000,1404791823.265675
91.000000,1404791824.272731
91.200000,1404791825.279581
91.400000,1404791826.288909
91.600000,1404791827.295869
91.800000,1404791828.302810
92.000000,1404791829.309935
92.200000,1404791830.316986
92.400000,1404791831.326355
92.600000,1404791832.334635
92.800000,1404791833.343102
93.000000,1404791834.350175
93.200000,1404791835.357407
93.400000,1404791836.361573
93.600000,1404791837.369098
93.800000,1404791838.377073
94.000000,1404791839.385198
94.200000,1404791840.391780
94.400000,1404791841.402649
94.600000,1404791842.412950
94.800000,1404791843.419879
95.000000,1404791844.441376
95.200000,1404791845.447893
95.400000,1404791846.461914
95.600000,1404791847.470573
95.800000,1404791848.477527
96.000000,1404791849.489205
96.200000,1404791850.496142
96.400000,1404791851.506099
96.600000,1404791852.514665
96.800000,1404791853.523263
97.000000,1404791854.530146
97.200000,1404791855.536132
97.400000,1404791856.546152
97.600000,1404791857.553406
97.800000,1404791858.560491
98.000000,1404791859.567294
98.200000,1404791860.573250
98.400000,1404791861.583251
98.600000,1404791862.592897
98.800000,1404791863.603808
99.000000,1404791864.611283
99.200000,1404791865.619187
99.400000,1404791866.629133
99.600000,1404791867.636401
99.800000,1404791868.644505
100.000000,1404791869.652898
100.200000,1404791870.659625
100.400000,1404791871.670148
20.200000,1404795596.386274
20.400000,1404795597.407094
20.600000,1404795598.424476
20.800000,1404795599.662143
21.000000,1404795600.673866
21.200000,1404795601.686525
21.400000,1404795602.699333
21.600000,1404795603.712248
21.800000,1404795604.733741
22.000000,1404795605.747052
22.200000,1404795606.759972
22.400000,1404795607.772496
22.600000,1404795608.784634
22.800000,1404795609.802620
23.000000,1404795610.815973
23.200000,1404795611.830226
23.400000,1404795612.843070
23.600000,1404795613.855659
23.800000,1404795614.875386
24.000000,1404795615.906423
24.200000,1404795616.931808
24.400000,1404795617.955948
24.600000,1404795618.979812
24.800000,1404795620.011380
25.000000,1404795621.035108
25.200000,1404795622.061110
25.400000,1404795623.084232
25.600000,1404795624.107457
25.800000,1404795625.137082
26.000000,1404795626.172284
26.200000,1404795627.196291
26.400000,1404795628.218780
26.600000,1404795629.250371
26.800000,1404795630.291338
27.000000,1404795631.321828
27.200000,1404795632.345989
27.400000,1404795633.375601
27.600000,1404795634.400037
27.800000,1404795635.422061
28.000000,1404795636.457197
28.200000,1404795637.484382
28.400000,1404795638.507660
28.600000,1404795639.539288
28.800000,1404795640.575679
29.000000,1404795641.598652
29.200000,1404795642.619247
29.400000,1404795643.647775
29.600000,1404795644.668438
29.800000,1404795645.705152
30.000000,1404795646.727929
30.200000,1404795647.759189
30.400000,1404795648.792824
30.600000,1404795649.821754
30.800000,1404795650.849196
31.000000,1404795651.874425
31.200000,1404795652.899773
31.400000,1404795653.924614
31.600000,1404795654.959394
31.800000,1404795655.988674
32.000000,1404795657.024221
32.200000,1404795658.043647
32.400000,1404795659.067831
32.600000,1404795660.092718
32.800000,1404795661.152639
33.000000,1404795662.191240
33.200000,1404795663.206837
33.400000,1404795664.256195
33.600000,1404795665.292144
33.800000,1404795666.339365
34.000000,1404795667.368494
34.200000,1404795668.402853
34.400000,1404795669.451867
34.600000,1404795670.472665
34.800000,1404795671.493572
35.000000,1404795672.514291
35.200000,1404795673.535192
35.400000,1404795674.563263
35.600000,1404795675.584763
35.800000,1404795676.620566
36.000000,1404795677.642459
36.200000,1404795678.664035
36.400000,1404795679.685056
36.600000,1404795680.709767
36.800000,1404795681.740399
37.000000,1404795682.763731
37.200000,1404795683.791100
37.400000,1404795684.814380
37.600000,1404795685.839815
37.800000,1404795686.857393
38.000000,1404795687.879824
38.200000,1404795688.904172
38.400000,1404795689.927651
38.600000,1404795690.952794
38.800000,1404795691.960994
39.000000,1404795692.970857
39.200000,1404795693.995524
39.400000,1404795695.020774
20.200000,1404795755.337155
20.400000,1404795756.410545
20.600000,1404795757.435971
20.800000,1404795758.457078
21.000000,1404795759.490589
21.200000,1404795760.533292
21.400000,1404795761.580166
21.600000,1404795762.627015
21.800000,1404795763.674000
22.000000,1404795764.717160
22.200000,1404795765.767218
22.400000,1404795766.787198
22.600000,1404795767.815741
22.800000,1404795768.836571
23.000000,1404795769.858391
23.200000,1404795770.879218
23.400000,1404795771.901029
23.600000,1404795772.927292
23.800000,1404795773.945296
24.000000,1404795774.975368
24.200000,1404795775.998982
24.400000,1404795777.027888
24.600000,1404795778.059477
24.800000,1404795779.082608
25.000000,1404795780.106132
25.200000,1404795781.129834
25.400000,1404795782.146789
25.600000,1404795783.177643
25.800000,1404795784.200973
26.000000,1404795785.224514
26.200000,1404795786.250390
26.400000,1404795787.274713
26.600000,1404795788.304144
26.800000,1404795789.330108
27.000000,1404795790.352921
27.200000,1404795791.375953
27.400000,1404795792.398923
27.600000,1404795793.427060
27.800000,1404795794.460387
28.000000,1404795795.486240
28.200000,1404795796.519086
28.400000,1404795797.542301
28.600000,1404795798.575457
28.800000,1404795799.600466
29.000000,1404795800.617327
29.200000,1404795801.638827
29.400000,1404795802.658858
29.600000,1404795803.684467
29.800000,1404795804.710872
30.000000,1404795805.732292
30.200000,1404795806.755840
30.400000,1404795807.788260
30.600000,1404795808.816697
30.800000,1404795809.840558
31.000000,1404795810.862873
31.200000,1404795811.887976
31.400000,1404795812.904292
31.600000,1404795813.932977
31.800000,1404795814.957004
32.000000,1404795815.980469
32.200000,1404795817.004205
32.400000,1404795818.025480
32.600000,1404795819.056002
32.800000,1404795820.079636
33.000000,1404795821.104125
33.200000,1404795822.126604
33.400000,1404795823.149162
33.600000,1404795824.181560
33.800000,1404795825.215856
34.000000,1404795826.239045
34.200000,1404795827.263490
34.400000,1404795828.286527
34.600000,1404795829.316067
34.800000,1404795830.351543
35.000000,1404795831.375234
35.200000,1404795832.398817
35.400000,1404795833.437498
35.600000,1404795834.468222
35.800000,1404795835.489925
36.000000,1404795836.519658
36.200000,1404795837.543987
36.400000,1404795838.561828
36.600000,1404795839.591942
36.800000,1404795840.619097
37.000000,1404795841.640048
37.200000,1404795842.673214
37.400000,1404795843.693309
37.600000,1404795844.724119
37.800000,1404795845.747647
38.000000,1404795846.778175
38.200000,1404795847.804353
38.400000,1404795848.823159
38.600000,1404795849.878811
38.800000,1404795850.918554
39.000000,1404795851.961795
39.200000,1404795852.993415
39.400000,1404795854.022431
39.600000,1404795855.052094
39.800000,1404795856.074099
40.000000,1404795857.096417
40.200000,1404795858.117997
40.400000,1404795859.154360
40.600000,1404795860.181670
40.800000,1404795861.202636
41.000000,1404795862.228493
41.200000,1404795863.250124
41.400000,1404795864.277293
41.600000,1404795865.309121
41.800000,1404795866.331633
42.000000,1404795867.356686
42.200000,1404795868.377325
42.400000,1404795869.398999
42.600000,1404795870.425008
42.800000,1404795871.449241
43.000000,1404795872.473186
43.200000,1404795873.493446
43.400000,1404795874.500499
